ej	tipo	numero	do	cliente	ref_cliente	destinacion	fecha	descripcion
18	GMCI	18-GMCI-000001		GM CARGO SRL	TEMPORAL ELROW M.D.PLATA	18001IT05000004S	17/01/2018	EVENTO MUSICAL MAR DEL PLATA 19/01/2018
17	GMCI	17-GMCI-000177		EDITORIAL ARTEMISA S.A.	MOON SRL 66	18001IC04043328Z	20/02/2018	 
17	GMCI	17-GMCI-000176		GRANJAS CARNAVES S.A.	IM : 12502 // INV # I53432-06	17001TRM4009018W	29/12/2017	 
17	GMCI	17-GMCI-000175		SPORT SERVICES S.R.L.	AMK SPORTS 756-18/AMK	18001IC04062948C	14/03/2018	PEDIDO DE GOBIERNO 2
17	GMCI	17-GMCI-000173		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA S.A. 0000000095	18001IC04048733V	27/02/2018	TOPPAN - PUNTOCOM  Pedido Diciembre  Lobo Estas?
17	GMCI	17-GMCI-000172		COACH ARGENTINA S.A.	DIGIPRINT#FV17-37651	17073IC04232617C	27/12/2017	IMPORT. AEREA DHL_s/ DIGIPRINT SUPPLIES
17	GMCI	17-GMCI-000171		CYPRES SA	LATINBOOKS INT 2453 2454	17001IC05030246L	27/12/2017	 
17	GMCI	17-GMCI-000170		COMPAÑIA AVICOLA S.A.	IM : 12458 // INV # 40028901	17001TRM4009015T	29/12/2017	MAERSL LINE EN T.4 A ADUANA STA FE
17	GMCI	17-GMCI-000169		GM CARGO SRL	INV #B20173000595	18008TRM4000048B	18/01/2018	TRM4 Nº 3  =  DE ZARATE / CAMPANA  A URUGUAY_cnee/CORPORACION DE MAQUINARIA S.A.
17	GMCI	17-GMCI-000168		SCAME ARGENTINA S.A.	INV # 201921 / 201922	18073IC04004960B	09/01/2018	AEREO # 19
17	GMCI	17-GMCI-000167		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA : Nº 15589 / INV# 1697	17001TRM4008780E	26/12/2017	EXOLGAN // MSC ARICA // FITOSANITARIO // PEREJIL // ALBAHACA // SEMILLAS DE COMINO
17	GMCI	17-GMCI-000166		BORATEX SRL	INV#SH171213-1	17073IC04229791L	21/12/2017	S/SAE HAN_KOREA_AEREO
17	GMCI	17-GMCI-000165		SCAME ARGENTINA S.A.	INV # 201807 Y 201808	18001IC04002185M	03/01/2018	MARITIMO # 8 // 3 FUPS
17	GMCI	17-GMCI-000164		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA SA 0000000093	18001IC04048777G	27/02/2018	TOPPAN - PUNTOCOM
17	GMCI	17-GMCI-000163		LEDARGSA S.A.	INV # 03647/03648 Y 03649	17001IC04266538C	18/12/2017	CONTENEDOR # 14
17	GMCI	17-GMCI-000162		SCAME ARGENTINA S.A.	SCAME#201826	17073IC04226369J	15/12/2017	IMPORTACION AEREA (18)
17	GMCI	17-GMCI-000161		LABORATORIOS PEYTE S.A.	IM S/D	17001TRM4008119A	29/11/2017	TRM4 Nº3 PEYTE // T.5 A VENADO TUERTO // 1X20 ST IMO
17	GMCI	17-GMCI-000160		GM CARGO SRL	INV # FTCNH170072340	17008TRM4000493E	28/11/2017	TRM4 Nº 2 =  DE ZARATE / CAMPANA A URUGUAY_cnee/PERTILCO S.A.
17	GMCI	17-GMCI-000159		GM CARGO SRL	INV·# FTCNH170085336	17008TRM4000492D	28/11/2017	TRM4 Nº 1  =  DE ZARATE / CAMPANA  A URUGUAY_cnee/PERTILCO S.A.
17	GMCI	17-GMCI-000158		PROEME	NOVIEMBRE 2	17001SIMI425651P	17/11/2017	 
17	GMCI	17-GMCI-000157		SPORT SERVICES S.R.L.	operativa disponible	17001SIMI451238P	07/12/2017	 
17	GMCI	17-GMCI-000155		SPORT SERVICES S.R.L.	750-17/AMK	18001SIMI008635P	08/01/2018	 
17	GMCI	17-GMCI-000154		SCAME ARGENTINA S.A.	SCAME#201687+201688	17001IC04262797F	13/12/2017	IMPORTACION MARITIMA (07)
17	GMCI	17-GMCI-000153		SCAME ARGENTINA S.A.	TECHNO#TF2354	17073IC04220255U	06/12/2017	IMPORTACION AEREO (17)
17	GMCI	17-GMCI-000152		PROEME	PROEME- NOVIEMBRE 17	17001SIMI415382P	10/11/2017	 
17	GMCI	17-GMCI-000151		CYPRES SA	LATINBOOKS INT 2484 2485	18001IC05002170H	29/01/2018	 
17	GMCI	17-GMCI-000149		CYPRES SA	LATINBOOKS ITN ·2422 A 2425	17001IC05026887E	22/11/2017	 
17	GMCI	17-GMCI-000148		LABORATORIOS PEYTE S.A.	TRM4 Nº2  PEYTE / IM11970_TRM LAB. PEYTE	17001TRM4007530T	07/11/2017	s/JIANGSU JINWANG#201704-11-WM-38_T5/CELIMEX (VENADO TUERTO)_1x20+1x40HC DC
17	GMCI	17-GMCI-000147		SERVIDIO PABLO ANTONIO	LOGOSOL AB  INV: 343539	18001IC04084234R	12/04/2018	FCA 0002-1051
17	GMCI	17-GMCI-000146		NOVELIBRO SA	INV# 282456	17001IC04241669A	16/11/2017	 
17	GMCI	17-GMCI-000145		SCAME ARGENTINA S.A.	INV# 201644	17073IC04201419V	07/11/2017	IMPORTACION AEREO (16) "DAKAR"_PROV.: SCAME PARRE S.P.A._PROCED.: ITALIA
17	GMCI	17-GMCI-000143		FLORIAN VON DER FECHT	INV#KK-US-T-AR NPNP-1020	17001IC04260509R	11/12/2017	IMPO:01/17_s/KUMKANG PRINTING_LCL DE COREA DEL SUR
17	GMCI	17-GMCI-000142		SCAME ARGENTINA S.A.	SCAME IT# 201564	17073IC04194150B	26/10/2017	IMPORTACION AEREO (15)_PROV.: SCAME PARRE S.P.A._PROCED.: ITALIA
17	GMCI	17-GMCI-000141		EPIFANIO JIMENEZ E HIJOS S.A.	INV # 17AFZ80019	17001TRM4007494F	07/11/2017	OPCBA # 15209 // EPIFANIO JIMENEZ S.A. // EXOLGAN/CACEC  SENASA MADERA // FITOSANITARIO // CTR : TRIU3676455 // AJO GRANULADO
17	GMCI	17-GMCI-000140		EPIFANIO JIMENEZ E HIJOS S.A.	INV# 17UWN4076	17001TRM4007019V	18/10/2017	OPCBA #15208 // EPIFANIO JIMENEZ S.A. // LLEGA A TRP // MONTE ACONCAGUA // SENASA MADERA // SUDU1353911
17	GMCI	17-GMCI-000139		SCAME ARGENTINA S.A.	SCAME IT#201469	17001IC04233896D	08/11/2017	IMPORTACION MARITIMA (06)_PROV.: SCAME PARRE S.P.A._PROCED.: ITALIA_1X40STD
17	GMCI	17-GMCI-000138		LEDARGSA S.A.	CNP·#03552+03553+03554	17001IC04227769F	01/11/2017	IMPORTACION MARITIMA PANAMA 13_PROVEEDOR.: CNP INVESTMENTS LTD_PROCEDENCIA: PANAMA
17	GMCI	17-GMCI-000137		LEDARGSA S.A.	CNP#03549+03550+03551	17001IC04227837B	01/11/2017	IMPORTACION MARITIMA PANAMA 12_PROVEEDOR.: CNP INVESTMENTS LTD_PROCEDENCIA: PANAMA
17	GMCI	17-GMCI-000131		CIRCULO LATINO AUSTRAL S.A	CADIEX INTERNATIONAL S.A. #2028	17001IC05024205J	23/10/2017	 
17	GMCI	17-GMCI-000130		BORATEX SRL	INV#SH170921-2	17073IC04179516K	06/10/2017	s/ SAE HAN INT._IMPORTACION AEREA_PROCED.: COREA DEL SUR
17	GMCI	17-GMCI-000129		CYPRES SA	LATINBOOKS INT#2388 A 2390	17001IC05024053K	19/10/2017	 
17	GMCI	17-GMCI-000128		EFEPE S.A.	DAGAN INTERNATIONAL #DC.171105	17073IC04210373U	22/11/2017	 
17	GMCI	17-GMCI-000127		CYPRES SA	LATINBOOKS INTERNATIONAL INV#2394 2395	17001IC04221076N	25/10/2017	4903 // SEPTIEMBRE
17	GMCI	17-GMCI-000126		SCAME ARGENTINA S.A.	PROCONECT#8185	17073IC04185102V	13/10/2017	IMPORTACION AEREA (14)_PROVEED.: PROCONECT SAS_PROCED.: FRANCIA
17	GMCI	17-GMCI-000125		SCAME ARGENTINA S.A.	SCAME IT#201350	17073IC04169698U	21/09/2017	IMPORTACION AEREA (13)_PROVEED.: SCAME PARRE S.P.A._PROCED.: ITALIA
17	GMCI	17-GMCI-000124		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14953_TRM	17001TRM4006314S	19/09/2017	EPIFANIO J._s/UNISPICE#GA0170601/1/P-I_BACTSSA/CACEC_1X20
17	GMCI	17-GMCI-000123		SPORT SERVICES S.R.L.	DOUBLE D IMPORT #201708582	17001SIMI376736B	13/10/2017	ADIDAS LNA
17	GMCI	17-GMCI-000122		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14346_TRM	17001TRM4006223R	14/09/2017	EPIFANIO J._s/URUN TARIM#IHR2017000000010_EXO/CACEC_1X40HC
17	GMCI	17-GMCI-000121		SPORT SERVICES S.R.L.	DOUBLE D IMPORT #INV708581	17001SIMI376969J	13/10/2017	ADIDAS GUANTES
17	GMCI	17-GMCI-000120		SCAME ARGENTINA S.A.	SCAME IT#201331	17001IC04218069V	23/10/2017	IMPORTACION MARITIMA (05)_PROV.: SCAME PARRE S.P.A._PROCED.: ITALIA_1X40STD 
17	GMCI	17-GMCI-000119		LEDARGSA S.A.	CNP#03527	17001IC04219233P	24/10/2017	IMPORTACION MARITIMA CHINA 04_PROVEEDOR.: CNP INVESTMENTS LTD_PROCEDENCIA: CHINA
17	GMCI	17-GMCI-000118		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14346_TRM	17001TRM4006119V	12/09/2017	EPIFANIO J._s/PY. GUNUNG#060/GIP/VII/17_EXO/CACEC_1X20
17	GMCI	17-GMCI-000116		LEDARGSA S.A.	CNP#03517+03518+03519	17001IC04200515X	02/10/2017	PROCED.: PANAMA (11)_IMPORTACION MARITIMA_1x20
17	GMCI	17-GMCI-000115		BORATEX SRL	KERN_9104042	17001IC04246050M	23/11/2017	S/KERN-LIEBERS KNITTING PARTS GMBH
17	GMCI	17-GMCI-000114		NOVELIBRO SA	SEPTIEMBRE	17001IC04190956C	19/09/2017	 
17	GMCI	17-GMCI-000113		LABORATORIOS PEYTE S.A.	TRM4 Nº1 PEYTE	17001TRM4005982F	07/09/2017	LAB PEYTE_s/SHARD CROPCHEM#9110003926_EXO/CELIMEX (VENADO TUERTO)_1X40HC IMO c/ MADERA
17	GMCI	17-GMCI-000112		SPORT SERVICES S.R.L.	AMK SPORTS 728A-17/AMK	17001IC04274543U	27/12/2017	 
17	GMCI	17-GMCI-000111		SCAME ARGENTINA S.A.	TECHNO#C/772	17073IC04158040W	05/09/2017	IMPORTACION AEREA (12_MAT. PUBLICITARIO)_PROVEED: TECHNO SRL_PROCED.: ITALIA
17	GMCI	17-GMCI-000110		PROEME	25.8	17001SIMI311851L	29/08/2017	 
17	GMCI	17-GMCI-000109		CYPRES SA	LATINBOOKS INT #2343 A 2347	17001IC05019440Y	31/08/2017	PEDIDO AGOSTO 4901
17	GMCI	17-GMCI-000108		CYPRES SA	LATINBOOKS INT 2419 A 2421	17001IC05026875B	22/11/2017	 
17	GMCI	17-GMCI-000106		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14715_TRM	17001TRM4005316T	10/08/2017	EPIFANIO_NGO GIA TRADING#120722_T5/CACEC_1X20
17	GMCI	17-GMCI-000105		SCAME ARGENTINA S.A.	SCAME IT#8005133	17073IC04156777Y	04/09/2017	IMPORTACION AEREA (11_FEDEX_WALL BOX)_PROVEED.: SCAME PARRE S.P.A._PROCED.: ITALIA
17	GMCI	17-GMCI-000104		LEDARGSA S.A.	INV#03475+03476	17001IC04170902Y	29/08/2017	PROCED.: PANAMA (10)_CNP INVESTMENTS_IMPORTACION MARITIMA_1x20
17	GMCI	17-GMCI-000103		SCAME ARGENTINA S.A.	INV# 201238	17073IC04153927X	29/08/2017	IMPORTACION AEREA (10)_PROV.: SCAME IT._PROCED.: ITALIA
17	GMCI	17-GMCI-000102		CIMINIERI KARINA FABIANA 	INV#	18001SIMI145994C	25/04/2018	PEDIDO SILLAS / MESAS  // HEBEI SANSHI FURNITURE
17	GMCI	17-GMCI-000101		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14641_TRM	17001TRM4005340Z	11/08/2017	EPIFANIO_CHHATARIYA VEG EXPO#786/E15/2017-2018_T4/CACEC_1X20
17	GMCI	17-GMCI-000100		SPORT SERVICES S.R.L.	DOUBLE D IMPORT INV760447	17001IC04270847A	22/12/2017	ADIDAS
17	GMCI	17-GMCI-000099		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14416_TRM	17001TRM4005085W	01/08/2017	EPIFANIO_NINGBO AFFOD AGRIC.·17AFZ80013_T5/CACEC_1X20
17	GMCI	17-GMCI-000098		SCAME ARGENTINA S.A.	SCAME IT#201180	17001IC04180278V	07/09/2017	IMPORTACION MARITIMA (04)_PROVEED.: SCAME PARRE S.P.A._PROCED.: ITALIA_1X40STD
17	GMCI	17-GMCI-000097		EFEPE S.A.	DAGAN#DC.171002	17001IC04262945A	13/12/2017	IMPO. LCL. MARITIMA_PROCED.: TAIWAN_PEDIDO:SW-915/2017
17	GMCI	17-GMCI-000096		SCAME ARGENTINA S.A.	SCAME UY#95653	17001IC03001389P	04/09/2017	IMPORTACION TERRESTRE (01)_PROVEED.: SCAME UY S.A._PROCED.: URUGUAY
17	GMCI	17-GMCI-000095		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA SA #0000000091	17001IC04165704S	23/08/2017	 
17	GMCI	17-GMCI-000094		LEDARGSA S.A.	INV#03451+03452	17001IC04147880A	31/07/2017	PROCED.: PANAMA (09)_CNP INVESTMENTS_IMPORTACION MARITIMA
17	GMCI	17-GMCI-000093		LEDARGSA S.A.	INV#03449+03450	17001IC04147351Z	31/07/2017	PROCED.: PANAMA (08)_CNP INVESTMENTS_IMPORTACION MARITIMA
17	GMCI	17-GMCI-000091		CYPRES SA	LATINBOOKS INT #2267 A 2270	17001IC05015815Z	24/07/2017	 
17	GMCI	17-GMCI-000089		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14416_TRM	17001TRM4004510Y	10/07/2017	EPIFANIO_COOP.AGRIC.MISTA#019/17_TRP/CACEC_1X20
17	GMCI	17-GMCI-000088		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14401_TRM	17001TRM4004379E	04/07/2017	EPIFANIO_AHLSTROM#17UWN2544_TRP/CACEC_1X20
17	GMCI	17-GMCI-000087		SERVIDIO PABLO ANTONIO	LOGOSOL AB INV#334559	17001IC04140207J	20/07/2017	IMPORT. MARITIMA (01)_PROV: LOGOSOL AB_PROCED.: SUECIA_LCL
17	GMCI	17-GMCI-000086		SCAME ARGENTINA S.A.	INV#201063	17073IC04129908K	25/07/2017	IMPORTACION AEREA (09)_PROV.: SCAME IT._PROCED.: ITALIA
17	GMCI	17-GMCI-000085		PROEME	JULIO 2017	17001SIMI269269D	31/07/2017	 
17	GMCI	17-GMCI-000084		SPORT SERVICES S.R.L.	AMK SPORT 728B-17/AMK	17001IC04273103L	26/12/2017	 
17	GMCI	17-GMCI-000083		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA14345_TRM	17001TRM4006222Z	14/09/2017	EPIFANIO J._s/AHLSTROM#17UWN3579_EXO/CACEC_1X20
17	GMCI	17-GMCI-000082		NOVELIBRO SA	INV.#282452	17001IC04127145P	04/07/2017	IMPORT. TERRESTRE (02)_PROV: VERONICA VAZQUEZ SARAVIA_PROCED.: URUGUAY
17	GMCI	17-GMCI-000081		CYPRES SA	LATINBOOKS INT #2271 2272	17001IC05015808S	24/07/2017	 
17	GMCI	17-GMCI-000080		COMPAÑIA AVICOLA S.A.	IM10676_TRM4_SFC	17001TRM4003956E	16/06/2017	EXO/SANTA FE_CIA AVICOLA SA_1X40GP
17	GMCI	17-GMCI-000079		SCAME ARGENTINA S.A.	INV#200879	17001IC04140525M	21/07/2017	IMPORTACION MARITIMA (03)_PROV.: SCAME IT._PROCED.: ITALIA_1X40GP
17	GMCI	17-GMCI-000078		SCAME ARGENTINA S.A.	SCAME IT#200898	17073IC04106714A	22/06/2017	IMPORTACION AEREA (08)_PROC.: ITALIA_"PROYECTO TREN SARMIENTO"
17	GMCI	17-GMCI-000077		CIRCULO LATINO AUSTRAL S.A	CADIEX INTERNATIONAL #2008	17001IC05014646R	11/07/2017	 
17	GMCI	17-GMCI-000075		PLUSCARGO CORDOBA SA	INV#03435	17001IC04143167R	25/07/2017	PROCED.: CHINA (03)_CNP INVESTMENTS_IMPORTACION MARITIMA
17	GMCI	17-GMCI-000074		CYPRES SA	Pedido 4901 Inmediato	16001SIMI208175Y	13/10/2016	SIMI  VENCIDA 14/04/2017
17	GMCI	17-GMCI-000073		CYPRES SA	Pedido Noviembre 4903	16001SIMI212684Y	18/10/2016	ANULADA 25/05/2017
17	GMCI	17-GMCI-000072		SCAME ARGENTINA S.A.	SCAME IT#200835	17073IC04100913S	13/06/2017	IMPORTACION AEREA (07)_PROCED.: ITALIA_SEMICOMPONENTES
17	GMCI	17-GMCI-000071		CIMINIERI KARINA FABIANA 	INV# HYZ072905	18001IC04121001B	29/05/2018	SILLAS
17	GMCI	17-GMCI-000070		SCAME ARGENTINA S.A.	SCAME IT#200777	17073IC04093765L	02/06/2017	IMPORTACION AEREA (06)_DHL_PROCED.: ITALIA
17	GMCI	17-GMCI-000068		LEDARGSA S.A.	INV#03402+03403	17001IC04115972U	19/06/2017	PROCED.: PANAMA (07)_CNP INVESTMENTS_IMPORTACION MARITIMA
17	GMCI	17-GMCI-000067		LEDARGSA S.A.	INV#03401	17001IC04115725Z	19/06/2017	PROCED.: PANAMA (06)_CNP INVESTMENTS_IMPORTACION MARITIMA
17	GMCI	17-GMCI-000066		CYPRES SA	LATINBOOKS INT #2217 A 2220	17001IC05013097Z	26/06/2017	 
17	GMCI	17-GMCI-000065		CIRCULO LATINO AUSTRAL S.A	INV.#0000000087	17001IC04116999H	21/06/2017	PROV.:PUNTOCOM EDITORA SA _LOBO ESTAS? X6 T + CD
17	GMCI	17-GMCI-000064		CIRCULO LATINO AUSTRAL S.A	INV.#0000000086	17001IC04117032J	21/06/2017	PROV.:PUNTOCOM EDITORA SA _COFRECITO X1T C/DVD
17	GMCI	17-GMCI-000063		SCAME ARGENTINA S.A.	SCAME IT#200693	17073IC04096928P	07/06/2017	IMPORTACION AEREA (05)
17	GMCI	17-GMCI-000062		SPORT SERVICES S.R.L.	NANTONG IRONMAN#KF1762-003	17001IC04091378A	15/05/2017	IMPORTACION MARITIMA 1X20 PARTE_PROCED.: NANTONG, CHINA
17	GMCI	17-GMCI-000061		CYPRES SA	LATINBOOKS INT #2238 A 2240	17001IC05015803N	24/07/2017	 
17	GMCI	17-GMCI-000060		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA#14044 (EPIFANIO)	17001TRM4003147T	15/05/2017	TRM EXOLGAN/CACEC_1X20HC_ECUACOFFEE S.A.#001-002-001139
17	GMCI	17-GMCI-000059		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA#14036 (EPIFANIO)	17001TRM4003109R	12/05/2017	TRM TRP/CACEC_1X40HC_BERLIK SPICES#1482
17	GMCI	17-GMCI-000058		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA#14035 (EPIFANIO)	17001TRM4003105N	12/05/2017	TRM TRP/CACEC_1X20_COOP. AGRIC. MISTA#009/17
17	GMCI	17-GMCI-000057		BORATEX SRL	SH170512-2_USD14400.00	17073IC04086596P	22/05/2017	PROV.: SAEHAN INT._IMPORTACION AEREA_PROCED.: COREA DEL SUR
17	GMCI	17-GMCI-000056		BORATEX SRL	DH-BORATEX-02_USD9690.00	17073IC04084988S	18/05/2017	PROV: DAE HAN_IMPORTACION AEREA_PROCED.: COREA DEL SUR
17	GMCI	17-GMCI-000055		PROEME	CARLOS	17001SIMI152470L	05/05/2017	 
17	GMCI	17-GMCI-000053		SCAME ARGENTINA S.A.	SCAME IT#200652	17073IC04083437G	17/05/2017	PROV.: SCAME IT_IMPORTACION AEREA (03)_"YPF-VACA MUERTA"
17	GMCI	17-GMCI-000052		BORATEX SRL	SAEHAN INT.#SH170227-1	17001IC04089569J	12/05/2017	IMPO. MAR. CONSOLIDADO_PROCED: KOREA_AGUJAS
17	GMCI	17-GMCI-000051		LEDARGSA S.A.	CNP INV.#03367	17001IC04090919A	15/05/2017	IMPORT. MARITIMA_PROCED.: PANAMA_1X20 GLDU312358/7
17	GMCI	17-GMCI-000050		EFEPE S.A.	INV.#DC.170703_USD1.495,64	17073IC04127278X	21/07/2017	PROV.:DAGAN INT._IMPO AREA_PROCED. TAIWAN. ORDEN#SW523/2017
17	GMCI	17-GMCI-000049		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA13899	17001TRM4002685C	25/04/2017	INV #17UWN1339 OJO LLEVA SENASA: TRAMITA MARENGO
17	GMCI	17-GMCI-000047		CIRCULO LATINO AUSTRAL S.A	CADIEX#1980 (CAMION)	17001IC05009369A	10/05/2017	Pedido Mayo. IMPO. TERR. FCOL.
17	GMCI	17-GMCI-000046		BORATEX SRL	SAEHAN INT.#SH170309-1B	17001IC01000368J	25/04/2017	IMPO. CORREO ARG._AVISO 1de2 (CM119697440AR)
17	GMCI	17-GMCI-000045		BORATEX SRL	SAEHAN INT.#SH170309-1A	17001IC01000367X	25/04/2017	IMPO. CORREO ARG._AVISO 1de2 (CM119697475AR)
17	GMCI	17-GMCI-000044		CORALINO S.A.	OPCBA13475  (CORALINO SA)	17001TRM4002656A	25/04/2017	INV # 5837 - TRM 3X40HC EXO/ CACEC 
17	GMCI	17-GMCI-000043		CYPRES SA	LATINBOOKS·#2167 A 2171	17001IC05007760Z	19/04/2017	IMPO_TERRESTRE_PROCED.: F.F.COLONIA
17	GMCI	17-GMCI-000042		SCAME ARGENTINA S.A.	TECHNO#TF631	17073IC04089917P	29/05/2017	IMPORTACION AEREA (04)_PROV.: TECHNO SRL_PROCED: ITALIA
17	GMCI	17-GMCI-000041		GRUMAQ SRL	IM10228 (GRUMAQ)	17001TRM4002551R	19/04/2017	TRM 1X40HC EXO/PAGODA - INV# FTCNH170013460 /170013462
17	GMCI	17-GMCI-000040		SCAME ARGENTINA S.A.	INV#200819	17001IC04131420G	10/07/2017	IMPORTACION MARITIMA (02)_PROV.: SCAME IT._PROCED.: ITALIA_1X40GP
17	GMCI	17-GMCI-000039		BORATEX SRL	SAEHAN INT.#SH170404-1	17073IC04065406C	20/04/2017	IMPO. AEREA DHL (GMC)_KERN-LIEBERS SINKERS (PLATINAS)
17	GMCI	17-GMCI-000038		SCAME ARGENTINA S.A.	SCAME PARRE#INV#200478	17073IC04061437C	12/04/2017	IMPO. AEREO 02-2017 - MATERIAL ELECTRICO INDUSTRIAL
17	GMCI	17-GMCI-000037		LEDARGSA S.A.	CNP#03343/03344	17001IC04067578F	11/04/2017	CONTENEDOR Nº 3 - 1*20 - PROCED: PANAMA
17	GMCI	17-GMCI-000036		LEDARGSA S.A.	CNP#03345/03346	17001IC04067639D	11/04/2017	CONTENEDOR Nº 4 - 1x20 - PROCED. PANAMA - 1005CTNS
17	GMCI	17-GMCI-000035		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA#13701	17001TRM4002124N	31/03/2017	TRM EPIFANIO TRP/CACEC
17	GMCI	17-GMCI-000034		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA13678	17001TRM4001889H	20/03/2017	TRAM EPIFANIO JIMENEZ
17	GMCI	17-GMCI-000033		EFEPE S.A.	INV.#DC.170510_USD6.345,56	17073IC04084977Z	18/05/2017	PROV.:DAGAN INT._IMPO_AREA_PROCED. TAIWAN. ORDEN#SW266/2017
17	GMCI	17-GMCI-000032		SPORT SERVICES S.R.L.	NANTONG IRONMAN#KF1762-004	17001IC04091260N	15/05/2017	IMPORTACION MARITIMA 1X20PARTE_PROCED.: NANTONG, CHINA
17	GMCI	17-GMCI-000031		SCAME ARGENTINA S.A.	SCAME PARRE-INV#200298	17001IC04080154N	28/04/2017	MARITIMO 01-2017 
17	GMCI	17-GMCI-000029		INDUSTRIA METALURGICA EN ACERO INOX	IM12081	17001TRM4007710T	14/11/2017	cnee/IMAI_TRM4 1x20 OT_EXO/RAFAELA
17	GMCI	17-GMCI-000027		BORATEX SRL	SAEHAN INT#SH170303-1	17001IC01000242A	15/03/2017	IMPO. CORREO ARGENTINO 1
17	GMCI	17-GMCI-000026		NOVELIBRO SA	ZONALIBRO S.A.#019102	17001IC04054471Z	21/03/2017	IMPO. TERRESTRE DE URUGUAY. LA POESIA EN EL JARDIN
17	GMCI	17-GMCI-000025		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA13530	17001TRM4001440N	02/03/2017	COPERATIVA AGRICOLA 005/17 TRM EPIFANIO TRANSITO TRP/ CACEC
17	GMCI	17-GMCI-000024		SCAME ARGENTINA S.A.	SCAME PARRE SPA#200294	17073IC04040937E	13/03/2017	IMPORTACION AEREA
17	GMCI	17-GMCI-000022		LEDARGSA S.A.	C.N.P. INV.#03302_03303	17001IC04043429R	07/03/2017	IMPO. MAR. PROCEDENCIA PANAMA 1X20 GESU107004/9
17	GMCI	17-GMCI-000021		LEDARGSA S.A.	C.N.P.#03314	17001IC04058493B	28/03/2017	IMPO. MARIT. PROC.: CHINA 1X20 SEGU137009/8
17	GMCI	17-GMCI-000020		PROEME	LUNGARINI IMPO FEB2017	17001SIMI051387Z	13/02/2017	 
17	GMCI	17-GMCI-000019		CULTURAL LIBRERA AMERICANA S.A.	TOPPAN EXCEL  (HONG KONG) INV:A160301022	17001IC04062527R	04/04/2017	 
17	GMCI	17-GMCI-000018		CYPRES SA	FC-TE0120012TP-TE0125009TP	17001IC04048773B	14/03/2017	 
17	GMCI	17-GMCI-000017		CYPRES SA	Pedido 4901 Febrero	17001SIMI047864V	09/02/2017	 
17	GMCI	17-GMCI-000016		EPIFANIO JIMENEZ E HIJOS S.A.	OPCBA13409 -- TRM EPIFANIO J.	17001TRM4000940R	08/02/2017	AHLSTROM#17UWN0116 1X20 SUDU1986118 TRM TRP/CACEC OPCBA13409 -- TRM EPIFANIO J.
17	GMCI	17-GMCI-000015		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDIT#000079	17001IC04038870V	01/03/2017	IMPO. MARITIMA dde CHINA ENCICLO PEDAGOGICA+ED.ESPECIAL+COLORIMETRIA
17	GMCI	17-GMCI-000014		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDIT#000080	17001IC04038850T	01/03/2017	IMPO. MARIT. DESDE CHINA MAS CLASES DIARIAS
17	GMCI	17-GMCI-000012		LEDARGSA S.A.	C.N.P. INV.#03267	17001IC04033951Z	20/02/2017	IMPO DESDE CHINA 1X20 TEMU073239/4
17	GMCI	17-GMCI-000010		CULTURAL LIBRERA AMERICANA S.A.	OPERATIVA LIBRE	17001IC04058007P	28/03/2017	 
17	GMCI	17-GMCI-000009		CYPRES SA	LATINBOOKS#2078a2080	17001IC05003778V	23/02/2017	IMPO. TERRESTRE ZFCOLONIA CAMION COMPLETO
17	GMCI	17-GMCI-000008		CYPRES SA	LATINBOOKS INT #2086 A 2089	17001IC05004690P	09/03/2017	Pedido Enero 4903
17	GMCI	17-GMCI-000007		EDITORIAL ARTEMISA S.A.	4903	17001SIMI020551F	18/01/2017	FIEL REFLEJO DE 16-GMCI-000016 16001 SIMI 261366 P
17	GMCI	17-GMCI-000006		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA#000076	17001IC04034098T	20/02/2017	IMPO. DESDE CHINA 1X40GP s/ TOPPAN EXCEL HK "PEQUEÑOS DOCTORES"
17	GMCI	17-GMCI-000005		EFEPE S.A.	DRAGON ASI-PAC LIMITED C160400051	17001IC04022222F	02/02/2017	ACERO TREFILADO
